stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category
90202C,green enamel flower hair tie,20,58.71,2.932857142857143,14,2,5.516762706316959e-06,0.9983319265015248,C
20760,garden path pocket book,69,58.65,0.85,21,18,5.511124727056543e-06,0.9983374376262518,C
84798A,pink foxglove artiifcial flower,23,58.64999999999999,2.55,4,3,5.511124727056543e-06,0.9983429487509788,C
72134,columbian  cube candle,105,58.62,0.9872727272727272,11,6,5.508305737426336e-06,0.9983484570567163,C
90190C,silver/amethyst drop earrings leaf,20,58.43,2.92,19,4,5.4904521364350186e-06,0.9983539475088526,C
84877A,pink round compact mirror,40,58.16,2.27,4,1,5.465081229763147e-06,0.9983594125900824,C
90082D,diamante bow brooch black colour,9,58.03,6.438,5,4,5.452865608032246e-06,0.9983648654556905,C
72802a,rose scent candle in jewelled box,7,58.03,8.29,2,0,5.452865608032246e-06,0.9983703183212985,C
71406C,black orange squeezer,138,57.96,0.42000000000000004,21,13,5.446287965561761e-06,0.9983757646092641,C
90210A,grey acrylic faceted bangle,34,57.55,2.415,10,3,5.4077617739489186e-06,0.9983811723710381,C
84466,top secret pen set,46,57.5,1.25,10,8,5.403063457898572e-06,0.9983865754344959,C
84597C,retro pink ball ashtray,46,57.5,1.25,13,11,5.403063457898572e-06,0.9983919784979538,C
72801G,4 burgundy wine dinner candles,45,57.46,1.343076923076923,13,9,5.399304805058295e-06,0.9983973778027588,C
85006,set 4 nursery des round boxes,55,57.25,1.55,9,9,5.379571877646839e-06,0.9984027573746365,C
90214J,"letter ""j"" bling key ring",71,57.21,0.8602439024390243,41,3,5.375813224806562e-06,0.9984081331878613,C
21460,green easter egg hunt start post,28,56.779999999999994,2.148181818181818,11,9,5.33540770677358e-06,0.998413468595568,C
90199B,5 strand glass necklace amethyst,9,56.59,6.28,8,1,5.317554105782264e-06,0.9984187861496738,C
44236,pink/purple circle curtain,52,56.52,1.3414285714285714,6,6,5.31097646331178e-06,0.9984240971261371,C
90003B,rose colour pair heart hair slides,15,56.31,3.7600000000000002,10,3,5.2912435359003235e-06,0.998429388369673,C
47341B,blue table run flower,45,56.25,1.25,11,11,5.285605556639907e-06,0.9984346739752297,C
90038A,glass and painted beads bracelet to,15,56.15,3.7399999999999998,10,1,5.276208924539214e-06,0.9984399501841542,C
90050,cracked glaze necklace ivory,8,55.72,6.98,4,2,5.235803406506233e-06,0.9984451859875607,C
84679,classical rose table lamp,6,55.7,11.95,2,2,5.233924080086095e-06,0.9984504199116409,C
16046,teatime pen case & pens,65,55.24999999999999,0.85,14,13,5.191639235632975e-06,0.9984556115508765,C
90023,filigree diamante earrings,13,55.02,4.224444444444445,9,2,5.170026981801382e-06,0.9984607815778582,C
84750B,black small glass cake stand,61,54.99,1.17,12,12,5.167207992171174e-06,0.9984659487858504,C
90014A,silver m.o.p. orbit necklace,11,54.800000000000004,6.675,6,3,5.149354391179857e-06,0.9984710981402416,C
90071,ruby glass cluster earrings,44,54.62,1.2387878787878788,33,1,5.132440453398609e-06,0.998476230580695,C
72132,columbian cube candle,28,54.599999999999994,1.95,12,9,5.13056112697847e-06,0.998481361141822,C
21336,gold washbag,27,54.57,2.026,10,3,5.127742137348263e-06,0.9984864888839593,C
90040C,murano style glass bracelet gold,15,54.42,3.6689999999999996,10,3,5.113647189197223e-06,0.9984916025311485,C
20759,chrysanthemum pocket book,64,54.4,0.85,20,17,5.111767862777084e-06,0.9984967142990113,C
90040A,murano style glass bracelet red,14,54.29,3.908,5,2,5.101431567466321e-06,0.9985018157305788,C
79323B,black cherry lights,8,54.0,6.75,1,1,5.074181334374311e-06,0.9985068899119132,C
20793,blue tiled tray,8,54.0,6.75,4,4,5.074181334374311e-06,0.9985119640932475,C
23389,spaceboy mini rucksack,13,53.95,4.15,4,4,5.069483018323965e-06,0.9985170335762659,C
84251C,"greeting card, two sisters.",127,53.879999999999995,0.5189999999999999,40,2,5.062905375853479e-06,0.9985220964816417,C
90012A,midnight blue drop crystal necklace,11,53.760000000000005,7.212000000000001,5,2,5.051629417332648e-06,0.998527148111059,C
90035A,"pearl & shell 42""neckl. green",5,53.62,10.706666666666665,3,1,5.038474132391677e-06,0.9985321865851914,C
20851,zinc heart lattice tray oval,9,53.550000000000004,5.95,7,5,5.031896489921192e-06,0.9985372184816813,C
20756,green fern pocket book,63,53.55,0.85,22,20,5.031896489921192e-06,0.9985422503781712,C
47586A,pink fairy cake cushion cover,21,53.55,2.55,8,7,5.031896489921192e-06,0.9985472822746612,C
90123B,turquoise heart of glass bracelet,9,53.42,5.924,5,4,5.019680868190291e-06,0.9985523019555294,C
90211B,jet black las vegas necklace 45cm,9,53.260000000000005,5.903333333333333,6,2,5.004646256829182e-06,0.9985573066017862,C
90214E,"letter ""e"" bling key ring",72,53.199999999999996,0.8506666666666667,30,6,4.999008277568765e-06,0.9985623056100638,C
20857,blue rose patch purse pink butterfl,32,52.8,1.65,8,7,4.961421749165993e-06,0.998567267031813,C
90163B,white rosebud & pearl necklace,7,52.72,7.516,5,1,4.953904443485438e-06,0.9985722209362564,C
90168,2 daisies hair comb,18,52.56,2.9091666666666662,12,1,4.938869832124329e-06,0.9985771598060885,C
84805B,blue climbing hydranga art flower,38,52.5,2.0833333333333335,3,3,4.933231852863914e-06,0.9985820930379414,C
84842,hello sailor bathroom set,14,52.5,3.75,9,8,4.933231852863914e-06,0.9985870262697943,C
90176D,diamante necklace purple,7,52.5,7.5,4,4,4.933231852863914e-06,0.9985919595016473,C
90138,white/pink mini crystals necklace,10,52.42,5.367142857142857,7,1,4.925714547183359e-06,0.9985968852161944,C
90141C,turq pendant triple shell necklace,10,52.31,5.3012500000000005,8,2,4.915378251872597e-06,0.9986018005944463,C
23035,doorknob ceramic ivory,36,52.2,1.45,1,1,4.905041956561834e-06,0.9986067056364029,C
35265,colourful flower fruit bowl,17,52.2,2.2875,12,11,4.905041956561834e-06,0.9986116106783595,C
23196,reto leaves magnetic shopping list,36,52.199999999999996,1.45,3,3,4.905041956561833e-06,0.9986165157203161,C
84927D,la palmiera tile hook,47,51.86,1.5635714285714286,14,9,4.873093407419477e-06,0.9986213888137235,C
85028S,french chateau small fruitbowl,24,51.599999999999994,2.025,8,8,4.848662163957675e-06,0.9986262374758875,C
90205A,large mint diamante hairslide,31,51.51,1.6624999999999999,16,6,4.840205195067051e-06,0.9986310776810826,C
84597B,retro brown ball ashtray,41,51.25,1.25,5,3,4.815773951605249e-06,0.9986358934550342,C
20910,vintage photo album paris days,8,50.8,6.349999999999999,3,2,4.773489107152129e-06,0.9986406669441413,C
84534B,fairy cake notebook a5 size,53,50.72,1.255,10,5,4.765971801471575e-06,0.9986454329159428,C
35916B,blue felt hanging heart with flower,75,50.57,0.7040000000000001,30,1,4.751876853320535e-06,0.9986501847927961,C
90018C,silver black orbit drop earrings,12,50.400000000000006,4.183333333333334,9,3,4.735902578749358e-06,0.9986549206953749,C
17007B,s/3 pot pouri cushions blue colours,24,50.400000000000006,2.1,2,2,4.735902578749358e-06,0.9986596565979536,C
47348A,fuschia voile pointy shoe dec,97,50.31,0.702,15,11,4.7274456098587334e-06,0.9986643840435635,C
44242B,pink feathers curtain,52,50.28,0.9433333333333334,3,3,4.724626620228525e-06,0.9986691086701838,C
90214D,"letter ""d"" bling key ring",68,49.9,0.865625,32,5,4.688919418245891e-06,0.9986737975896021,C
90214M,"letter ""m"" bling key ring",60,49.82,0.8742857142857143,28,3,4.681402112565337e-06,0.9986784789917146,C
90180B,purple amethyst necklace w tassel,5,49.81,9.962,5,3,4.680462449355268e-06,0.998683159454164,C
23603,set 10 card kraft reindeer 17084,20,49.800000000000004,2.4899999999999998,14,0,4.6795227861451985e-06,0.9986878389769501,C
23197,vegetable magnetic  shopping list,36,49.8,1.3833333333333335,3,3,4.679522786145198e-06,0.9986925184997363,C
90079,vintage enamel & crystal necklace,10,49.760000000000005,4.9925,4,2,4.675764133304921e-06,0.9986971942638696,C
20667,cherry blossom purse,20,49.69,2.490625,16,1,4.669186490834435e-06,0.9987018634503604,C
90202B,white enamel flower hair tie,17,49.65,2.91,10,2,4.665427837994158e-06,0.9987065288781983,C
90142D,mop pendant shell necklace,10,49.64,4.985,4,3,4.664488174784089e-06,0.9987111933663732,C
90157,riviera necklace,10,49.59,4.968000000000001,5,2,4.659789858733742e-06,0.9987158531562319,C
23015,cordial jug,6,49.5,8.25,2,2,4.651332889843119e-06,0.9987205044891218,C
21089,set/6 green spring paper cups,233,48.989999999999995,0.2844,25,23,4.603410066129583e-06,0.9987251078991879,C
90038B,glass and painted beads bracelet ol,13,48.77,3.7525,8,1,4.582737475508059e-06,0.9987296906366634,C
84497,buttons and stripes notebook,13,48.75,3.75,7,7,4.58085814908792e-06,0.9987342714948125,C
90002D,flower burst silver ring crystal,13,48.71,3.7455555555555557,9,5,4.577099496247642e-06,0.9987388485943087,C
21720,cake shop  sticker sheet,57,48.449999999999996,0.85,8,8,4.55266825278584e-06,0.9987434012625616,C
20697,little green monster soft toy,19,48.449999999999996,2.55,11,8,4.55266825278584e-06,0.9987479539308144,C
DCGS0076,sunjar led night night light,3,48.39,16.13,2,0,4.5470302735254246e-06,0.9987525009610879,C
84559a,3d sheet of dog stickers,29,48.379999999999995,1.6695454545454544,22,0,4.546090610315355e-06,0.9987570470516982,C
84510E,set of 4 green carousel coasters,34,48.29,1.655625,16,9,4.537633641424731e-06,0.9987615846853396,C
90205C,large crystal diamante hairslide,29,48.209999999999994,1.6553333333333333,15,3,4.530116335744176e-06,0.9987661148016753,C
84402B,purple dress jewellery stand,61,48.19,0.79,3,3,4.5282370093240375e-06,0.9987706430386847,C
90125B,aqua bertie glass bead bag charm,30,48.06,2.0741666666666667,12,3,4.516021387593137e-06,0.9987751590600723,C
21816,christmas tree t-light holder,33,47.849999999999994,1.45,7,6,4.496288460181681e-06,0.9987796553485325,C
90169,daisy hair comb,19,47.84,2.502727272727273,11,1,4.495348796971612e-06,0.9987841506973295,C
90036A,flower garland necklace red,6,47.7,7.95,4,3,4.482193512030642e-06,0.9987886328908415,C
23539,"wall art , loves' secret",8,47.6,5.95,2,2,4.472796879929948e-06,0.9987931056877215,C
90165B,white rosebud  pearl earrings,19,47.43,2.493888888888889,18,1,4.45682260535877e-06,0.9987975625103269,C
17084J,love potion masala incense,225,47.25,0.21,8,8,4.439908667577522e-06,0.9988020024189945,C
90065A,white vintage crystal bracelet,7,47.25,6.75,4,3,4.439908667577522e-06,0.9988064423276621,C
84086B,yellow/blue retro radio,16,47.2,2.95,7,3,4.435210351527176e-06,0.9988108775380137,C
84706F,red peony table clock,16,47.2,2.95,10,9,4.435210351527176e-06,0.9988153127483652,C
84715,set of 6 ice cream skittles,16,47.2,2.9500000000000006,3,3,4.435210351527176e-06,0.9988197479587168,C
84857B,blue monte carlo handbag,24,46.8,1.95,1,1,4.397623823124403e-06,0.9988241455825398,C
84750A,pink small glass cake stand,24,46.8,1.95,1,1,4.397623823124403e-06,0.9988285432063629,C
90190A,silver/crystal drop earrings w leaf,16,46.76,2.911,10,1,4.393865170284125e-06,0.9988329370715332,C
21392,red polkadot pudding bowl,34,46.39,1.7125000000000001,7,5,4.359097631511561e-06,0.9988372961691647,C
23107,white wire plant pot holder,16,46.24,2.89,2,2,4.345002683360521e-06,0.998841641171848,C
84801B,white hydrangea art flower,22,46.2,2.1,3,3,4.341244030520244e-06,0.9988459824158785,C
23047,paper lantern 5 point studded star,8,46.0,5.75,4,4,4.322450766318858e-06,0.9988503048666448,C
85031A,romantic images scrap book set,16,45.9,3.892857142857143,7,7,4.3130541342181645e-06,0.998854617920779,C
90012B,black drop crystal necklace,13,45.35000000000001,5.283333333333333,3,2,4.261372657664353e-06,0.9988588792934366,C
90064B,black vintage  crystal earrings,12,45.0,3.75,7,6,4.228484445311926e-06,0.9988631077778819,C
23625,set 6 cards sparkly reindeer 17262,9,44.910000000000004,4.99,4,0,4.220027476421303e-06,0.9988673278053584,C
90141B,ivory pendant triple shell necklace,9,44.86,5.0120000000000005,5,2,4.2153291603709555e-06,0.9988715431345188,C
84906,pink butterfly cushion cover,23,44.849999999999994,1.95,5,3,4.214389497160886e-06,0.9988757575240159,C
85185D,frog sock puppet,15,44.25000000000001,2.95,8,7,4.158009704556728e-06,0.9988799155337205,C
20670,vip holiday purse,14,44.04,3.2436363636363637,11,5,4.138276777145272e-06,0.9988840538104976,C
47344B,blue flower des purse,44,43.66,0.9700000000000001,6,6,4.102569575162637e-06,0.9988881563800728,C
79063C,"retro pill box key chain,the king",235,43.65,0.18928571428571428,14,13,4.101629911952568e-06,0.9988922580099847,C
90056,chunky cracked glaze necklace ivory,4,43.510000000000005,10.877500000000001,4,0,4.088474627011598e-06,0.9988963464846117,C
20698,little pink monster soft toy,17,43.349999999999994,2.55,8,7,4.073440015650488e-06,0.9989004199246273,C
46138B,blue chenille shaggy cushion cover,43,43.15,1.0333333333333334,12,8,4.054646751449102e-06,0.9989044745713788,C
23038,t-light holder silver saucer,44,42.92,1.3299999999999998,8,4,4.0330344976175085e-06,0.9989085076058764,C
84539,knitted rabbit doll,26,42.9,1.65,2,1,4.0311551711973694e-06,0.9989125387610476,C
22987,wrap summer rose design,102,42.84,0.42000000000000004,5,4,4.025517191936954e-06,0.9989165642782395,C
20818,gold teddy bear,15,42.7,5.54,5,2,4.012361906995983e-06,0.9989205766401464,C
16254,transparent acrylic tape dispenser,40,42.58,1.3088235294117647,17,7,4.001085948475151e-06,0.9989245777260949,C
84922,pink butterfly washbag,9,42.29,4.923333333333333,6,5,3.973835715383141e-06,0.9989285515618103,C
37444C,pink breakfast cup and saucer,21,42.27,2.47,9,5,3.971956388963003e-06,0.9989325235181993,C
90029,new baroque small necklace black,5,42.14,8.41,4,2,3.959740767232101e-06,0.9989364832589666,C
90024F,new baroque b'fly necklace crystal,5,42.13,8.4075,4,1,3.958801104022032e-06,0.9989404420600706,C
47570b,tea time table cloth,2,42.019999999999996,21.009999999999998,2,0,3.9484648087112695e-06,0.9989443905248793,C
17084A,tranquility masala incense,200,42.0,0.21,7,7,3.946585482291131e-06,0.9989483371103616,C
23231,wrap  vintage doiley,100,42.0,0.42,2,2,3.946585482291131e-06,0.9989522836958439,C
16156L,"wrap, carousel",100,42.0,0.42,4,4,3.946585482291131e-06,0.9989562302813262,C
90120D,white murano twist bracelet,10,41.79,4.208,5,2,3.926852554879675e-06,0.9989601571338811,C
20666,economy holiday purse,30,41.53,1.7123529411764706,17,4,3.902421311417873e-06,0.9989640595551925,C
23045,paper lantern 5 point star moon 30,10,41.5,4.15,5,5,3.899602321787665e-06,0.9989679591575144,C
15030,fan black frame,143,41.47,0.29,12,11,3.896783332157457e-06,0.9989718559408465,C
72807c,set/3 vanilla scented candle in box,5,41.449999999999996,8.29,5,0,3.894904005737318e-06,0.9989757508448522,C
90059D,diamante hair grip pack/2 peridot,25,41.449999999999996,1.6605263157894736,19,1,3.894904005737318e-06,0.998979645748858,C
84997a,green 3 piece polkadot cutlery set,5,41.449999999999996,8.29,5,0,3.894904005737318e-06,0.9989835406528638,C
90059E,diamante hair grip pack/2 ruby,25,41.37,1.6553333333333333,15,3,3.887386700056764e-06,0.9989874280395639,C
90039B,fire polished glass bracelet montan,11,41.31,3.76,6,1,3.881748720796348e-06,0.9989913097882847,C
90162C,ant silver fuschia boudicca ring,14,41.300000000000004,2.95,7,3,3.880809057586279e-06,0.9989951905973422,C
84921,cream and pink flowers pony,11,41.25,3.75,5,5,3.876110741535932e-06,0.9989990667080837,C
23448,cream bunny easter egg basket,25,41.25,1.6499999999999997,3,3,3.876110741535932e-06,0.9990029428188252,C
75013B,"string of 8 butterflies,pink",25,41.25,1.65,6,6,3.876110741535932e-06,0.9990068189295667,C
90067A,pink vintage victorian earrings,14,41.150000000000006,2.9285714285714284,7,3,3.866714109435239e-06,0.9990106856436761,C
90177E,drop diamante earrings green,14,41.080000000000005,2.9255555555555555,9,1,3.860136466964754e-06,0.999014545780143,C
90177B,drop diamante earrings black diamon,14,41.010000000000005,2.922857142857143,7,2,3.853558824494269e-06,0.9990183993389675,C
90182C,black 3 bead drop earrings,14,40.96,2.9122222222222223,9,1,3.848860508443922e-06,0.9990222481994759,C
90130C,green stone/crystal earrings,14,40.95,2.9223076923076925,13,0,3.847920845233853e-06,0.9990260961203211,C
90177A,classic diamante earrings jet,14,40.900000000000006,2.9055555555555554,9,1,3.843222529183507e-06,0.9990299393428503,C
23148,miniture antique rose hook ivory,48,40.8,0.85,4,4,3.8338258970828126e-06,0.9990337731687474,C
71495A,cd wall tidy blue office,103,40.379999999999995,0.71375,8,2,3.794360042259901e-06,0.9990375675287897,C
10120,doggy rubber,192,40.32,0.21,29,25,3.7887220629994858e-06,0.9990413562508527,C
90214G,"letter ""g"" bling key ring",60,40.199999999999996,0.8353333333333333,30,5,3.7774461044786532e-06,0.9990451336969571,C
85092,candy spot tea cosy,27,40.05,2.3,2,2,3.763351156327614e-06,0.9990488970481135,C
90187B,green drop earrings w bead cluster,12,40.03,3.3325,8,1,3.7614718299074756e-06,0.9990526585199434,C
90165A,pink rosebud pearl earrings,16,39.98,2.5,15,0,3.7567735138571284e-06,0.9990564152934572,C
72369A,pink clear glass candle plate,30,39.92,1.6533333333333333,5,3,3.751135534596713e-06,0.9990601664289919,C
23462,rococo wall miror,2,39.9,19.95,1,1,3.7492562081765744e-06,0.9990639156852,C
90135,orange/wht/fuschia stones necklace,8,39.660000000000004,4.965,2,1,3.726704291134911e-06,0.9990676423894912,C
84725,freestyle canvas art picture,41,39.65,1.2444444444444445,18,16,3.725764627924841e-06,0.9990713681541191,C
22972,childrens spaceboy mug,24,39.6,1.65,2,2,3.721066311874495e-06,0.999075089220431,C
84596f,small marshmallows pink bowl,16,39.36,2.46,12,0,3.6985143948328313e-06,0.9990787877348258,C
84575A,pink dog cannister,14,39.3,3.95,4,4,3.692876415572415e-06,0.9990824806112414,C
21307,set/4 butterfly mirror magnets,79,39.199999999999996,1.2646153846153847,13,11,3.6834797834717215e-06,0.9990861640910249,C
35910A,multicolour easter rabbit,20,39.0,1.95,4,4,3.664686519270336e-06,0.9990898287775442,C
47341A,fuschia table run flower,27,38.75,1.75,5,5,3.641194939018603e-06,0.9990934699724832,C
90064A,white vintage crystal earrings,10,38.7,3.9500000000000006,6,3,3.6364966229682566e-06,0.9990971064691061,C
21393,blue polkadot pudding bowl,29,38.67,1.45875,7,7,3.6336776333380484e-06,0.9991007401467394,C
