stock_code,description,total_quantity,total_revenue,avg_unit_price,total_orders,unique_customers,revenue_percentage,cumulative_revenue_percentage,abc_category,avg_daily_demand,demand_std,max_daily_demand,demand_days,safety_stock,reorder_point,inventory_priority,movement_category,avg_daily_demand_capped,reorder_point_capped,annual_demand,holding_cost,eoq
84507C,blue circles design monkey doll,66,175.73,2.806206896551724,28,11,1.6512701590548106e-05,0.9930327107689835,C,2.5384615384615383,1.7258219892160196,7,26,7.534058054543433,25.3032888237742,Normal,Slow Moving,2.5384615384615383,25.3032888237742,66,0.5612413793103448,108.0
gift_0001_30,dotcomgiftshop gift voucher £30.00,7,175.53,25.075714285714287,7,0,1.649390832634672e-05,0.9930492046773098,C,1.0,0.0,1,7,0.0,7.0,Normal,Slow Moving,1.0,7.0,7,5.015142857142858,12.0
85211,s/4 groovy cat magnets,149,175.16,1.794230769230769,24,15,1.6459140787574154e-05,0.9930656638180975,C,6.208333333333333,8.376878980221415,36,24,36.56917859850786,80.02751193184119,Normal,Medium Moving,6.208333333333333,80.02751193184119,149,0.3588461538461538,204.0
22764,"rustic wooden cabinet, glass doors",5,174.76999999999998,33.28666666666667,3,2,1.642249392238145e-05,0.9930820863120199,C,1.6666666666666667,0.5773502691896257,2,3,2.5204166322257118,14.187083298892379,Normal,Slow Moving,1.6666666666666667,14.187083298892379,5,6.657333333333334,9.0
90197B,black glass bracelet w heart charms,35,174.73000000000002,4.994074074074074,27,1,1.6418735269541176e-05,0.9930985050472895,C,1.4,0.7071067811865474,3,25,3.086867344088501,12.8868673440885,Normal,Slow Moving,1.4,12.8868673440885,35,0.9988148148148149,59.0
84691,pack 20 dolly pegs,242,174.5,0.7525,4,2,1.639712301570958e-05,0.9931149021703052,C,60.5,39.0,80,4,170.2540968670064,593.7540968670064,Normal,Medium Moving,60.5,593.7540968670064,242,0.1505,401.0
84800M,medium white/pink rose art flower,127,174.31,1.5372727272727273,11,11,1.6379269414718264e-05,0.9931312814397198,C,11.545454545454545,10.337926642839331,24,11,45.13011189881984,125.94829371700166,Normal,Medium Moving,11.545454545454545,125.94829371700166,127,0.3074545454545455,203.0
35810B,enamel blue rim coffee container,152,174.09,1.6965384615384616,26,18,1.6358596824096737e-05,0.993147640036544,C,6.909090909090909,6.209892959042898,24,22,27.109223522631556,75.47285988626793,Normal,Medium Moving,6.909090909090909,75.47285988626793,152,0.3393076923076923,212.0
84905,pink butterfly cushion cover,35,173.48,4.9590000000000005,20,2,1.630127736828251e-05,0.9931639413139123,C,1.9444444444444444,1.7647603477433758,8,18,7.704043056198785,21.315154167309895,Normal,Slow Moving,1.9444444444444444,21.315154167309895,35,0.9918000000000001,59.0
44235,ass col circle mobile,474,173.15999999999997,0.4114285714285714,6,6,1.6271208145560287e-05,0.9931802125220578,C,79.0,173.11730127286526,432,6,755.7417892375676,1308.7417892375674,Normal,Medium Moving,79.0,1308.7417892375674,474,0.0822857142857143,759.0
16168M,funky monkey gift bag medium,371,173.12,0.6314634146341463,41,19,1.6267449492720014e-05,0.9931964799715505,C,10.305555555555555,10.217126921971877,28,36,44.60276196604869,116.74165085493757,Normal,Medium Moving,10.305555555555555,116.74165085493757,371,0.12629268292682927,542.0
22885,number tile vintage font 6,96,172.78,3.097142857142857,28,10,1.6235500943577658e-05,0.993212715472494,C,3.84,6.962279320260953,28,25,30.3937584053042,57.2737584053042,Normal,Slow Moving,3.84,57.2737584053042,96,0.6194285714285714,124.0
82011C,bathroom scales footprints in sand,51,172.05,3.6700000000000004,20,17,1.6166905529242597e-05,0.9932288823780232,C,2.55,3.3320611607453077,14,20,14.546078554572343,32.39607855457234,Normal,Slow Moving,2.55,32.39607855457234,51,0.7340000000000001,83.0
84963A,pink painted kashmiri chair,4,171.8,42.95,1,1,1.6143413948990866e-05,0.9932450257919722,C,4.0,0.0,4,1,0.0,28.0,Normal,Slow Moving,4.0,28.0,4,8.590000000000002,7.0
47481,50cm metal string with  7 clips,225,171.79,1.0608695652173912,23,15,1.6142474285780794e-05,0.993261168266258,C,9.782608695652174,29.54035225022196,144,23,128.95810239730204,197.43636326686726,Normal,Medium Moving,9.782608695652174,197.43636326686726,225,0.21217391304347824,326.0
62086A,pink retro big flower bag,88,171.6,1.95,14,13,1.6124620684789478e-05,0.9932772928869428,C,6.769230769230769,7.201317543267646,30,13,31.43727729696314,78.82189268157853,Normal,Slow Moving,6.769230769230769,78.82189268157853,88,0.39,150.0
85146,jardin etched glass small bell jar,45,171.11,4.418,9,8,1.6078577187496082e-05,0.9932933714641303,C,5.625,4.240535680446853,12,8,18.51201467966142,57.88701467966142,Normal,Slow Moving,5.625,57.88701467966142,45,0.8836,71.0
21763,vintage wooden bar stool,6,169.75,27.4625,4,4,1.5950782990926654e-05,0.9933093222471212,C,1.5,0.5773502691896257,2,4,2.5204166322257118,13.02041663222571,Normal,Slow Moving,1.5,13.02041663222571,6,5.4925,10.0
85129B,beaded crystal heart green small,119,168.59,1.9122580645161291,31,10,1.5841782058558612e-05,0.9933251640291798,C,4.25,5.4882028361177,24,28,23.958692750927234,53.708692750927234,Normal,Medium Moving,4.25,53.708692750927234,119,0.3824516129032258,176.0
22042,christmas card singing angel,399,168.33,0.4330769230769231,39,24,1.5817350815096812e-05,0.9933409813799949,C,12.870967741935484,9.576853817003688,48,31,41.80765634464887,131.90443053819726,Normal,Medium Moving,12.870967741935484,131.90443053819726,399,0.08661538461538462,679.0
21333,classic white frame,56,168.16000000000003,3.1350000000000002,16,15,1.5801376540525634e-05,0.9933567827565355,C,3.7333333333333334,3.2616093018777153,12,15,14.238521692928657,40.37185502626199,Normal,Slow Moving,3.7333333333333334,40.37185502626199,56,0.6270000000000001,95.0
90145,silver hoop earrings with flower,28,168.0,6.027777777777778,18,7,1.5786341929164525e-05,0.9933725690984646,C,1.5555555555555556,0.7838233761296739,3,18,3.4217728463129613,14.310661735201851,Normal,Slow Moving,1.5555555555555556,14.310661735201851,28,1.2055555555555557,48.0
84661A,white square table clock,104,167.79,2.7855,20,10,1.5766609001753067e-05,0.9933883357074663,C,6.117647058823529,11.483043765380636,49,17,50.12910886049201,92.9526382722567,Normal,Medium Moving,6.117647058823529,92.9526382722567,104,0.5571,137.0
gift_0001_50,dotcomgiftshop gift voucher £50.00,4,167.56,41.89,4,0,1.5744996747921475e-05,0.9934040807042143,C,1.0,0.0,1,4,0.0,7.0,Normal,Slow Moving,1.0,7.0,4,8.378,7.0
90010A,midnight blue glass/silver bracelet,18,167.3,9.322,15,5,1.572056550445967e-05,0.9934198012697187,C,1.2,0.4140393356054125,2,15,1.807484439767048,10.207484439767049,Normal,Slow Moving,1.2,10.207484439767049,18,1.8643999999999998,31.0
gift_0001_20,dotcomgiftshop gift voucher £20.00,10,167.05,16.708888888888893,9,0,1.569707392420794e-05,0.993435498343643,C,1.1111111111111112,0.3333333333333333,2,9,1.4551632210855248,9.232940998863302,Normal,Slow Moving,1.1111111111111112,9.232940998863302,10,3.3417777777777786,17.0
21457,2 picture book eggs easter ducks,124,165.89,1.6856,25,15,1.5588072991839895e-05,0.9934510864166348,C,5.636363636363637,5.843559373120645,24,22,25.509998039984243,64.96454349452969,Normal,Medium Moving,5.636363636363637,64.96454349452969,124,0.33712000000000003,192.0
21280,vintage kitchen print vegetables,65,165.75,2.55,12,12,1.5574917706898927e-05,0.9934666613343417,C,5.416666666666667,2.8431203515386634,12,12,12.411612506036432,50.328279172703105,Normal,Slow Moving,5.416666666666667,50.328279172703105,65,0.51,113.0
21331,moroccan beaten metal dish large,12,165.74,14.3425,8,7,1.557397804368886e-05,0.9934822353123853,C,1.5,1.0690449676496976,4,8,4.666904755831214,15.166904755831215,Normal,Slow Moving,1.5,15.166904755831215,12,2.8685,20.0
72225C,lavender scent cake candle,624,165.6,0.28058823529411764,17,12,1.5560822758747888e-05,0.9934977961351441,C,36.705882352941174,25.621681994656285,96,17,111.85118790291911,368.7923643735073,Normal,Medium Moving,36.705882352941174,368.7923643735073,624,0.05611764705882353,1054.0
23694,paisley park card,376,165.08,0.5885365853658536,41,23,1.5511960271824284e-05,0.9935133080954159,C,18.8,22.99336288675724,108,20,100.37728800564608,231.97728800564607,Normal,Medium Moving,18.8,231.97728800564607,376,0.11770731707317073,565.0
BANK CHARGES,bank charges,12,165.001,13.750083333333334,11,10,1.5504536932464737e-05,0.9935288126323484,C,1.0909090909090908,0.30151134457776363,2,11,1.3162446581088183,8.952608294472455,Normal,Slow Moving,1.0909090909090908,8.952608294472455,12,2.750016666666667,21.0
22538,mini jigsaw go to the fair,402,164.42,0.55875,40,25,1.5449942499959707e-05,0.9935442625748483,C,10.307692307692308,18.013377844716363,96,39,78.63721478144427,150.79106093529043,Normal,Medium Moving,10.307692307692308,150.79106093529043,402,0.11175,600.0
21698,mock lobster fridge magnet,296,164.17,1.0622222222222222,45,22,1.5426450919707973e-05,0.993559689025768,C,7.4,8.880401931305725,36,40,38.767302836678866,90.56730283667886,Normal,Medium Moving,7.4,90.56730283667886,296,0.21244444444444444,373.0
90120B,blue murano twist bracelet,39,164.12,4.201333333333333,15,5,1.5421752603657627e-05,0.9935751107783716,C,2.6,2.8233718443429607,10,15,12.325400602008845,30.525400602008844,Normal,Slow Moving,2.6,30.525400602008844,39,0.8402666666666667,68.0
90191,silver lariat 40cm,26,163.82,9.729000000000001,10,7,1.5393562707355548e-05,0.993590504341079,C,2.6,2.170509412813294,6,10,9.475336405637531,27.67533640563753,Normal,Slow Moving,2.6,27.67533640563753,26,1.9458000000000002,37.0
90209A,purple enamel+glass hair comb,84,163.8,2.0125,4,3,1.5391683380935413e-05,0.9936058960244599,C,21.0,19.765289440498126,40,4,86.28516674376888,233.28516674376888,Normal,Slow Moving,21.0,233.28516674376888,84,0.4025000000000001,144.0
85145,jardin etched glass large bell jar,37,163.75,5.303846153846154,13,12,1.5386985064885064e-05,0.9936212830095248,C,3.3636363636363638,3.170890325215531,12,11,13.842488938048678,37.38794348350322,Normal,Slow Moving,3.3636363636363638,37.38794348350322,37,1.0607692307692307,59.0
22871,number tile cottage garden 3,67,163.35,3.258,25,10,1.534939853648229e-05,0.9936366324080613,C,2.7916666666666665,3.021361148291577,9,24,13.189720861831892,32.73138752849856,Normal,Slow Moving,2.7916666666666665,32.73138752849856,67,0.6516000000000001,101.0
16207A,pink strawberry handbag,60,163.1,2.751764705882353,34,4,1.532590695623056e-05,0.9936519583150175,C,1.935483870967742,1.4591203713417604,6,31,6.36977489853955,19.918161995313746,Normal,Slow Moving,1.935483870967742,19.918161995313746,60,0.5503529411764706,104.0
90014A,silver/mop orbit necklace,16,162.79,10.189333333333334,15,5,1.5296777396718407e-05,0.9936672550924143,C,1.0666666666666667,0.2581988897471611,2,15,1.1271645842555558,8.593831250922223,Normal,Slow Moving,1.0666666666666667,8.593831250922223,16,2.037866666666667,28.0
22408,money box confectionery design,145,162.44,1.496551724137931,29,20,1.5263889184365982e-05,0.9936825189815987,C,5.37037037037037,7.756625694542838,36,27,33.86146929127711,71.45406188386971,Normal,Medium Moving,5.37037037037037,71.45406188386971,145,0.29931034482758617,220.0
21100,charlie and lola charlotte bag,65,162.20999999999998,3.4099999999999997,27,7,1.5242276930534388e-05,0.9936977612585292,C,3.25,4.4824218078130365,20,20,19.567966068363656,42.31796606836366,Normal,Slow Moving,3.25,42.31796606836366,65,0.6819999999999999,98.0
84683,classical rose candlestand,194,162.20000000000002,1.5075,12,6,1.5241337267324322e-05,0.9937130025957964,C,19.4,21.407163909931334,49,10,93.45275276844443,229.2527527684444,Normal,Medium Moving,19.4,229.2527527684444,194,0.30150000000000005,254.0
85114a,black enchanted forest placemat,49,161.7,3.2993333333333337,15,0,1.5194354106820854e-05,0.9937281969499032,C,3.769230769230769,2.4205318339105473,8,13,10.566806700519974,36.951422085135356,Normal,Slow Moving,3.769230769230769,36.951422085135356,49,0.6598666666666668,86.0
21369,mirrored wall art splodges,101,161.49,2.515,16,12,1.51746211794094e-05,0.9937433715710826,C,6.733333333333333,5.175031630913224,12,15,22.59154709177749,69.72488042511083,Normal,Medium Moving,6.733333333333333,69.72488042511083,101,0.503,142.0
85027L,french chateau large platter,70,160.5,2.95,18,17,1.5081594521612537e-05,0.9937584531656042,C,4.375,3.5,15,16,15.27921382139801,45.90421382139801,Normal,Slow Moving,4.375,45.90421382139801,70,0.5900000000000001,109.0
84799,sprig lavender artificial flower,224,160.48,1.001,10,9,1.5079715195192397e-05,0.9937735328807994,C,22.4,18.276882787949493,48,10,79.78754288734551,236.58754288734548,Normal,Medium Moving,22.4,236.58754288734548,224,0.2002,334.0
21344,moroccan beaten metal dish,15,160.09,11.756666666666666,6,5,1.5043068329999693e-05,0.9937885759491294,C,2.5,1.6431676725154984,5,6,7.173231489363773,24.673231489363772,Normal,Slow Moving,2.5,24.673231489363772,15,2.3513333333333333,25.0
23305,set 4 picnic cutlery blueberry,82,159.9,1.9500000000000002,9,9,1.5025214729008377e-05,0.9938036011638584,C,10.25,7.497618669570073,24,8,32.73077680104766,104.48077680104765,Normal,Slow Moving,10.25,104.48077680104765,82,0.39000000000000007,145.0
21030,space cadet red,131,159.7,1.1894117647058824,33,19,1.5006421464806989e-05,0.9938186075853231,C,3.9696969696969697,3.9803018767805827,12,33,17.375966699726376,45.163845487605165,Normal,Medium Moving,3.9696969696969697,45.163845487605165,131,0.2378823529411765,235.0
84993A,75 green petit four cases,343,159.69,0.5847272727272727,55,30,1.5005481801596921e-05,0.9938336130671247,C,6.7254901960784315,9.357517686593061,25,51,40.85014673456258,87.9285781071116,Normal,Medium Moving,6.7254901960784315,87.9285781071116,343,0.11694545454545453,542.0
23545,wrap red doiley,380,159.6,0.42,16,15,1.4997024832706298e-05,0.9938486100919574,C,29.23076923076923,13.045777389343561,50,13,56.951206342325655,261.5665909577103,Normal,Medium Moving,29.23076923076923,261.5665909577103,380,0.084,673.0
90082B,diamante bow brooch red colour,25,158.75,6.35,10,8,1.4917153459850406e-05,0.9938635272454172,C,2.5,2.3213980461973533,8,10,10.134039174978554,27.634039174978554,Normal,Slow Moving,2.5,27.634039174978554,25,1.27,44.0
84247G,"decoupage,greeting card,",357,158.63,0.5371874999999999,32,17,1.4905877501329573e-05,0.9938784331229185,C,11.9,9.385792638252553,48,30,40.973580743761175,124.27358074376117,Normal,Medium Moving,11.9,124.27358074376117,357,0.10743749999999999,576.0
84997c,blue 3 piece polkadot cutlery set,19,158.23000000000002,8.35,6,0,1.4868290972926803e-05,0.9938933014138914,C,3.1666666666666665,2.228601953392904,7,6,9.728938791050131,31.895605457716798,Normal,Slow Moving,3.1666666666666665,31.895605457716798,19,1.67,34.0
90013C,green vintage earrings,39,158.08,4.115357142857143,28,4,1.4854196024775763e-05,0.9939081556099162,C,1.5,0.8602325267042626,4,26,3.755336203324544,14.255336203324545,Normal,Slow Moving,1.5,14.255336203324545,39,0.8230714285714287,69.0
17038,porcelain budah incense holder,1525,158.06,0.42,34,18,1.4852316698355623e-05,0.9939230079266146,C,44.85294117647059,53.99839074647091,200,34,235.7294166362082,549.7000048715023,Normal,Fast Moving,44.85294117647059,549.7000048715023,1525,0.084,1347.0
23417,bathroom hook,146,157.5,1.5964285714285713,27,21,1.4799695558591742e-05,0.9939378076221732,C,6.9523809523809526,9.977355313289141,42,21,43.5560414868018,92.22270815346847,Normal,Medium Moving,6.9523809523809526,92.22270815346847,146,0.3192857142857143,214.0
90134,old rose combo bead necklace,54,157.5,2.912,45,0,1.4799695558591742e-05,0.9939526073177318,C,1.4210526315789473,1.0560400009665996,7,38,4.610131708205153,14.557500129257786,Normal,Slow Moving,1.4210526315789473,14.557500129257786,54,0.5824,96.0
16156L,wrap carousel,375,157.5,0.42,14,13,1.4799695558591742e-05,0.9939674070132904,C,28.846153846153847,13.867504905630728,75,13,60.53844932069078,262.4615262437677,Normal,Medium Moving,28.846153846153847,262.4615262437677,375,0.084,668.0
84882,green wire standing candle holder,38,157.34,4.368333333333333,18,12,1.4784660947230633e-05,0.9939821916742376,C,2.375,1.1474609652039003,4,16,5.009228982588039,21.634228982588038,Normal,Slow Moving,2.375,21.634228982588038,38,0.8736666666666667,66.0
35649,vintage bead cosmetic bag,57,156.85,2.699444444444444,35,5,1.4738617449937235e-05,0.9939969302916876,C,1.9,1.4467561813504932,6,30,6.315799154938132,19.61579915493813,Normal,Slow Moving,1.9,19.61579915493813,57,0.5398888888888889,103.0
23468,tuscan villa bird table,19,156.75,8.25,11,11,1.4729220817836542e-05,0.9940116595125054,C,2.111111111111111,1.1666666666666665,4,9,5.093071273799336,19.870849051577114,Normal,Slow Moving,2.111111111111111,19.870849051577114,19,1.6500000000000001,34.0
84673B,blue fly swat,179,156.63,0.9283333333333333,66,31,1.471794485931571e-05,0.9940263774573647,C,3.0338983050847457,4.413795386469309,24,59,19.268378135361328,40.50566627095455,Normal,Medium Moving,3.0338983050847457,40.50566627095455,179,0.18566666666666667,310.0
21349,ivy heart wreath,18,155.6,8.610000000000001,11,7,1.462115954867857e-05,0.9940409986169133,C,2.0,1.3228756555322954,4,9,5.775,19.775,Normal,Slow Moving,2.0,19.775,18,1.7220000000000004,32.0
84508C,blue circles design teddy,56,154.95,3.0359999999999996,25,14,1.4560081440024064e-05,0.9940555586983534,C,2.24,1.8321208111548395,6,25,7.998104462933703,23.678104462933703,Normal,Slow Moving,2.24,23.678104462933703,56,0.6072,96.0
44234,assorted circular mobile,693,154.77,0.4285294117647059,33,17,1.4543167502242819e-05,0.9940701018658556,C,22.35483870967742,77.00802918618152,432,31,336.177755400036,492.66162636777796,Normal,Medium Moving,22.35483870967742,492.66162636777796,693,0.08570588235294119,899.0
